timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-02-10T00:49:57,codecarbon,2c49bd4b-3e00-4b26-befe-1e62885f0fdb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,201.94725260000268,0.002221880022648,1.1002279030994735e-05,42.5,2.89182093186455,10.0,0.0023830715647225,0.000170604580928,0.000560638875,0.0031143150206506,0.0,India,IND,maharashtra,,,Windows-11-10.0.26200-SP0,3.12.3,3.0.8,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce GTX 1650,72.8856,19.0748,7.675918579101562,machine,N,1.0,0.0
2026-02-10T01:30:39,codecarbon,a74e7196-61c7-4a1b-8628-fbf1896994e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2436.0517982999954,0.0266972640017864,1.0959234947474114e-05,42.5,3.244007000354279,10.0,0.0285298045858334,0.0021795309102899,0.0067110874986111,0.0374204229947346,0.0,India,IND,maharashtra,,,Windows-11-10.0.26200-SP0,3.12.3,3.0.8,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce GTX 1650,72.8856,19.0748,7.675918579101562,machine,N,1.0,0.0
2026-02-10T01:41:59,codecarbon,b86e5bfb-6b2c-46fa-b1b1-7df8a4ab157f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,217.1640406000006,0.0021779995079937,1.0029282481464974e-05,42.5,3.501346238450001,10.0,0.0025449748259719,-9.0932850524e-05,0.0005987675883333,0.0030528095637813,0.0,India,IND,maharashtra,,,Windows-11-10.0.26200-SP0,3.12.3,3.0.8,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce GTX 1650,72.8856,19.0748,7.675918579101562,machine,N,1.0,0.0
2026-02-10T01:53:32,codecarbon,d635131c-b923-4c14-9aad-aa1f66d4734e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,687.4011081999997,0.007017950683835691,1.0209396813765122e-05,42.5,0.21697136624509908,10.0,0.007963234816319538,3.0704944337968387e-21,0.0018735290980555672,0.009836763914375109,0.0,India,IND,maharashtra,,,Windows-11-10.0.26200-SP0,3.12.3,3.0.8,12,12th Gen Intel(R) Core(TM) i5-12450H,1,1 x NVIDIA GeForce GTX 1650,72.8856,19.0748,7.6759185791015625,machine,N,1.0,0.0
